Province/State,Country/Region,Lat,Long,Time,Daily Confirmed,Daily Death,Daily Recovered,Cum Confirmed,Cum Death,Cum Recovered,PCum Confirmed,PCum Death,PCum Recovered,dPCum Confirmed,dPCum Death,dPCum Recovered,Mortality,perchange Confirmed,perchange Death,perchange Recovered,Lat Long
"Camden, NC",US,34.2465,-80.607,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.2465,-80.607"
"Pima, AZ",US,32.0575,-111.6661,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.0575,-111.6661"
"Noble, IN",US,41.4277,-85.355,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.4277,-85.355"
"Adams, IN",US,39.8522,-77.2865,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.8522,-77.2865"
"Boone, IN",US,40.0106,-86.4997,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.0106,-86.4997"
"Dane, WI",US,43.0186,-89.5498,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.0186,-89.5498"
"Pierce, WI",US,44.7509,-92.3814,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.7509,-92.3814"
"Cuyahoga, OH",US,41.4339,-81.6758,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.4339,-81.6758"
"Weber, UT",US,41.2603,-111.9522,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.2603,-111.9522"
"Bennington County, VT",US,43.0279,-73.135,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.0279,-73.135"
"Carver County, MN",US,44.8254,-93.7842,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.8254,-93.7842"
"Charlotte County, FL",US,26.8946,-81.9098,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.8946,-81.9098"
"Cherokee County, GA",US,34.2515,-84.4803,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.2515,-84.4803"
"Collin County, TX",US,33.1795,-96.493,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.1795,-96.493"
"Jefferson County, KY",US,38.1938,-85.6435,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.1938,-85.6435"
"Jefferson Parish, LA",US,29.6499,-90.1121,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.6499,-90.1121"
"Shasta County, CA",US,40.7909,-121.8474,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.7909,-121.8474"
"Spartanburg County, SC",US,34.8606,-81.9535,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.8606,-81.9535"
"Harrison County, KY",US,38.4333,-84.3542,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.4333,-84.3542"
"Johnson County, IA",US,41.6699,-91.5984,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6699,-91.5984"
"Berkshire County, MA",US,42.3118,-73.1822,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3118,-73.1822"
"Davidson County, TN",US,36.1343,-86.822,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.1343,-86.822"
"Douglas County, OR",US,43.1261,-123.2492,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.1261,-123.2492"
"Fresno County, CA",US,36.9859,-119.2321,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.9859,-119.2321"
"Harford County, MD",US,39.5839,-76.3637,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.5839,-76.3637"
"Hendricks County, IN",US,39.8065,-86.5401,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.8065,-86.5401"
"Hudson County, NJ",US,40.7453,-74.0535,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.7453,-74.0535"
"Johnson County, KS",US,38.8454,-94.8521,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.8454,-94.8521"
"Kittitas County, WA",US,47.175,-120.9319,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.175,-120.9319"
"Manatee County, FL",US,27.4799,-82.3452,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.4799,-82.3452"
"Marion County, OR",US,44.8446,-122.5927,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.8446,-122.5927"
"Okaloosa County, FL",US,30.5773,-86.6611,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.5773,-86.6611"
"Polk County, GA",US,34.0132,-85.1479,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.0132,-85.1479"
"Riverside County, CA",US,33.9533,-117.3961,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.9533,-117.3961"
"Shelby County, TN",US,35.1269,-89.9253,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.1269,-89.9253"
"St. Louis County, MO",US,38.6103,-90.4125,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.6103,-90.4125"
"Suffolk County, NY",US,40.9849,-72.6151,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.9849,-72.6151"
"Ulster County, NY",US,41.8586,-74.3118,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.8586,-74.3118"
"Volusia County, FL",US,29.028000000000002,-81.0755,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.028000000000002,-81.0755"
"Fairfax County, VA",US,38.9085,-77.2405,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9085,-77.2405"
"Rockingham County, NH",US,42.9931,-71.0498,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.9931,-71.0498"
"Washington, D.C.",US,38.9072,-77.0369,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9072,-77.0369"
"Montgomery County, PA",US,40.229,-75.3879,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.229,-75.3879"
"Alameda County, CA",US,37.6017,-121.7195,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.6017,-121.7195"
"Broward County, FL",US,26.1901,-80.3659,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.1901,-80.3659"
"Lee County, FL",US,26.663,-81.9535,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.663,-81.9535"
"Pinal County, AZ",US,32.8162,-111.2845,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.8162,-111.2845"
"Rockland County, NY",US,41.1489,-73.983,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.1489,-73.983"
"Saratoga County, NY",US,43.0324,-73.936,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.0324,-73.936"
"Charleston County, SC",US,32.7957,-79.7848,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7957,-79.7848"
"Clark County, WA",US,45.7466,-122.5194,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.7466,-122.5194"
"Cobb County, GA",US,33.8999,-84.5641,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8999,-84.5641"
"Davis County, UT",US,40.9629,-112.0953,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.9629,-112.0953"
"El Paso County, CO",US,38.9108,-104.4723,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9108,-104.4723"
"Honolulu County, HI",US,21.307,-157.8584,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.307,-157.8584"
"Jackson County, OR ",US,42.3345,-122.7647,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3345,-122.7647"
"Jefferson County, WA",US,47.7425,-123.304,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.7425,-123.304"
"Kershaw County, SC",US,34.3672,-80.5883,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.3672,-80.5883"
"Klamath County, OR",US,42.6953,-121.6142,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.6953,-121.6142"
"Madera County, CA",US,37.2519,-119.6963,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.2519,-119.6963"
"Pierce County, WA",US,47.0676,-122.1295,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.0676,-122.1295"
"Tulsa County, OK",US,36.1593,-95.941,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.1593,-95.941"
"Douglas County, CO",US,39.2587,-104.9389,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.2587,-104.9389"
"Providence County, RI",US,41.8882,-71.4774,2020-03-01,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.8882,-71.4774"
"Chatham County, NC",US,35.7211,-79.1781,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.7211,-79.1781"
"Delaware County, PA",US,39.9078,-75.3879,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.9078,-75.3879"
"Douglas County, NE",US,41.3148,-96.1951,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.3148,-96.1951"
"Fayette County, KY",US,38.0606,-84.4803,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.0606,-84.4803"
"Marion County, IN",US,39.8362,-86.1752,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.8362,-86.1752"
"Middlesex County, MA",US,42.4672,-71.2874,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.4672,-71.2874"
"Nassau County, NY",US,40.6546,-73.5594,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.6546,-73.5594"
"Ramsey County, MN",US,44.9964,-93.0616,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.9964,-93.0616"
"Washoe County, NV",US,40.5608,-119.6035,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.5608,-119.6035"
"Wayne County, PA",US,41.6739,-75.2479,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6739,-75.2479"
"Yolo County, CA",US,38.7646,-121.9018,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.7646,-121.9018"
"Santa Clara County, CA",US,37.3541,-121.9552,2020-03-01,0,0,0,3,0,1,3,0,1,1,0,0,0.0,0.0,0.0,0.0,"37.3541,-121.9552"
"Clark County, NV",US,36.0796,-115.094,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.0796,-115.094"
"Fort Bend County, TX",US,29.5693,-95.8143,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.5693,-95.8143"
"Grant County, WA",US,47.1981,-119.3732,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.1981,-119.3732"
"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.769000000000002,-86.9824"
"Williamson County, TN",US,35.9179,-86.8622,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.9179,-86.8622"
"New York County, NY",US,40.7128,-74.006,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.7128,-74.006"
"Montgomery County, MD",US,39.1547,-77.2405,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.1547,-77.2405"
"Suffolk County, MA",US,42.3601,-71.0589,2020-03-01,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"42.3601,-71.0589"
"Denver County, CO",US,39.7392,-104.9903,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.7392,-104.9903"
"Summit County, CO",US,39.5912,-106.064,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.5912,-106.064"
"Bergen County, NJ",US,40.9263,-74.077,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.9263,-74.077"
"Harris County, TX",US,29.7752,-95.3103,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.7752,-95.3103"
"San Francisco County, CA",US,37.7749,-122.4194,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.7749,-122.4194"
"Contra Costa County, CA",US,37.8534,-121.9018,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.8534,-121.9018"
"Orange County, CA",US,33.7879,-117.8531,2020-03-01,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.7879,-117.8531"
"Norfolk County, MA",US,42.1767,-71.1449,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.1767,-71.1449"
"Maricopa County, AZ",US,33.2918,-112.4291,2020-03-01,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"33.2918,-112.4291"
"Wake County, NC",US,35.8032,-78.5661,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.8032,-78.5661"
"Westchester County, NY",US,41.122,-73.7949,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.122,-73.7949"
"Grafton County, NH",US,43.9088,-71.82600000000001,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.9088,-71.82600000000001"
"Hillsborough, FL",US,27.9904,-82.3018,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.9904,-82.3018"
"Placer County, CA",US,39.0916,-120.8039,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.0916,-120.8039"
"San Mateo, CA",US,37.563,-122.3255,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.563,-122.3255"
"Sonoma County, CA",US,38.578,-122.9888,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.578,-122.9888"
"Umatilla, OR",US,45.775,-118.7606,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.775,-118.7606"
"Fulton County, GA",US,33.8034,-84.3963,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8034,-84.3963"
"Washington County, OR",US,45.547,-123.1386,2020-03-01,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,"45.547,-123.1386"
"Snohomish County, WA",US,48.033,-121.8339,2020-03-01,1,0,0,2,0,0,1,0,0,1,0,0,0.0,100.0,0.0,0.0,"48.033,-121.8339"
"Humboldt County, CA",US,40.745,-123.8695,2020-03-01,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.745,-123.8695"
"Sacramento County, CA",US,38.4747,-121.3542,2020-03-01,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.4747,-121.3542"
"San Diego County, CA",US,32.7157,-117.1611,2020-03-01,0,0,0,2,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,"32.7157,-117.1611"
"San Benito, CA",US,36.5761,-120.9876,2020-03-01,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.5761,-120.9876"
"Los Angeles, CA",US,34.0522,-118.2437,2020-03-01,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.0522,-118.2437"
"King County, WA",US,47.6062,-122.3321,2020-03-01,3,0,0,9,1,1,6,1,1,5,1,0,11.11111111111111,50.0,0.0,0.0,"47.6062,-122.3321"
"Cook County, IL",US,41.7377,-87.6976,2020-03-01,1,0,0,3,0,2,2,0,2,0,0,0,0.0,50.0,0.0,0.0,"41.7377,-87.6976"
"Skagit, WA",US,48.4242,-121.7114,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.4242,-121.7114"
"Thurston, WA",US,46.8646,-122.7696,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.8646,-122.7696"
"Island, WA",US,48.1976,-122.5795,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.1976,-122.5795"
"Whatcom, WA",US,48.8787,-121.9719,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.8787,-121.9719"
"Marin, CA",US,38.0834,-122.7633,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.0834,-122.7633"
"Calaveras, CA",US,38.196,-120.6805,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.196,-120.6805"
"Stanislaus, CA",US,37.5091,-120.9876,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.5091,-120.9876"
"San Joaquin, CA",US,36.6066,-120.189,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.6066,-120.189"
"Essex, MA",US,42.632,-70.7829,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.632,-70.7829"
"Charlton, GA",US,30.7917,-82.0843,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.7917,-82.0843"
"Collier, FL",US,26.07,-81.4279,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.07,-81.4279"
"Pinellas, FL",US,27.8764,-82.7779,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.8764,-82.7779"
"Alachua, FL",US,29.7938,-82.4944,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.7938,-82.4944"
"Nassau, FL",US,30.5927,-81.8224,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.5927,-81.8224"
"Pasco, FL",US,28.3232,-82.4319,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"28.3232,-82.4319"
"Dallas, TX",US,32.7767,-96.79700000000001,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7767,-96.79700000000001"
"Tarrant, TX",US,32.7732,-97.3517,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7732,-97.3517"
"Montgomery, TX",US,30.3883,-95.6963,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.3883,-95.6963"
"Middlesex, NJ",US,40.5726,-74.4927,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.5726,-74.4927"
"Jefferson, CO",US,39.58,-105.2663,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.58,-105.2663"
"Multnomah, OR",US,45.5146,-122.5863,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.5146,-122.5863"
"Polk, OR",US,44.9267,-123.4919,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.9267,-123.4919"
"Deschutes, OR",US,43.8325,-121.2617,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.8325,-121.2617"
"McHenry, IL",US,42.3334,-88.2668,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3334,-88.2668"
"Lake, IL",US,42.3689,-87.8272,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3689,-87.8272"
"Bucks, PA",US,40.4108,-75.2479,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.4108,-75.2479"
"Hanover, VA",US,37.7772,-77.5161,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.7772,-77.5161"
"Lancaster, SC",US,34.7253,-80.6771,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.7253,-80.6771"
"Sullivan, TN",US,36.4933,-82.3452,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.4933,-82.3452"
"Johnson, IN",US,39.4638,-86.1345,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.4638,-86.1345"
"Howard, IN",US,40.4483,-86.1345,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.4483,-86.1345"
"St. Joseph, IN",US,41.6228,-86.3377,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6228,-86.3377"
"Knox, NE",US,42.6712,-97.8722,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.6712,-97.8722"
"Stark, OH",US,40.8685,-81.2519,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.8685,-81.2519"
"Anoka, MN",US,45.3293,-93.2197,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.3293,-93.2197"
"Olmsted, MN",US,43.9952,-92.3814,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.9952,-92.3814"
"Summit, UT",US,40.8298,-110.9984,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.8298,-110.9984"
"Fairfield, CT",US,41.256,-73.3709,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.256,-73.3709"
"Litchfield, CT",US,41.7866,-73.2765,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.7866,-73.2765"
"Orleans, LA",US,29.9511,-90.0715,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.9511,-90.0715"
"Pennington, SD",US,43.8901,-102.2548,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.8901,-102.2548"
"Beadle, SD",US,44.4797,-98.2213,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.4797,-98.2213"
"Charles Mix, SD",US,43.0985,-98.3965,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.0985,-98.3965"
"Davison, SD",US,43.7242,-98.2213,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.7242,-98.2213"
"Minnehaha, SD",US,43.6632,-96.8351,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.6632,-96.8351"
"Bon Homme, SD",US,42.9815,-97.8722,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.9815,-97.8722"
"Socorro, NM",US,33.8837,-106.7235,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8837,-106.7235"
"Bernalillo, NM",US,35.0178,-106.6291,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.0178,-106.6291"
"Oakland, MI",US,42.5922,-83.3362,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.5922,-83.3362"
"Wayne, MI",US,42.2791,-83.3362,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.2791,-83.3362"
"New Castle, DE",US,39.5393,-75.6674,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.5393,-75.6674"
,Cuba,22.0,-80.0,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"22.0,-80.0"
,Guyana,5.0,-58.75,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"5.0,-58.75"
Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-35.4735,149.0124"
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-01,13,0,0,36,0,8,23,0,8,3,0,0,0.0,56.52173913043478,0.0,0.0,"55.3781,-3.4360000000000004"
,Kazakhstan,48.0196,66.9237,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.0196,66.9237"
